NCT Number,Study Title,Study URL,Study Status,Conditions,Interventions,Primary Outcome Measures,Sponsor,Enrollment,Study Type,Study Design,Start Date
NCT00970723,High Blood Pressure and Sleep Apnea in Diabetic Macular Edema,https://clinicaltrials.gov/study/NCT00970723,COMPLETED,Diabetic Retinopathy,BEHAVIORAL: high blood pressure treatment|BEHAVIORAL: sleep apnea treatment|BEHAVIORAL: diabetic macular edema treatment,"The primary outcome will be the percentage of patients having a sustained 50% or more-decrease in retinal thickening at 1 year, assessed with OCT in the study eye., M13",Assistance Publique - Hôpitaux de Paris,86,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2009-09
NCT01042678,Study of MP0112 Intravitreal Injection in Patients With Diabetic Macular Edema,https://clinicaltrials.gov/study/NCT01042678,TERMINATED,Diabetic Macular Edema,BIOLOGICAL: MP0112,"Number of Participants With Adverse Events as a Measure of Safety and Tolerability, Safety and tolerability was assessed by vital signs, clinical laboratory evaluations, ophthalmological examinations, intraocular pressure, the presence of anti-drug antibodies and the collection of adverse events. An adverse event was considered any unfavorable and unintended sign, symptom, or disease associated with the use of the study drug, whether or not considered related to the study drug. Preexisting conditions that worsened during the study were reported as adverse events., 16 weeks",Allergan,18,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2010-02
NCT03666923,A Study to Evaluate the Safety of THR-687 in Subjects With Diabetic Macular Edema (DME),https://clinicaltrials.gov/study/NCT03666923,COMPLETED,Diabetes Mellitus|Diabetic Retinopathy|Diabetic Macular Edema,DRUG: THR-687 dose level 1|DRUG: THR-687 dose level 2|DRUG: THR-687 dose level 3,"Incidence of dose-limiting toxicities up to the Day 14 visit, From Day 0 up to Day 14",ThromboGenics,12,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2018-09-17
NCT03458923,Intravitreal Diclofenac Versus Intravitreal Ranibizumab for the Treatment of Diabetic Macular Edema.,https://clinicaltrials.gov/study/NCT03458923,UNKNOWN,Diabetic Macular Edema,DRUG: Diclofenac Sodium 0.1 ml containing 500µg|DRUG: Ranibizumab 0.5 mg Solution for Injection,"Change in best corrected visual acuity, Measuring the best corrected visual acuity, 3 months of follow up|Change in central macular thickness, Measuring the change in central macular thickness using Optical Coherence Tomography, 3 months of follow up",Cairo University,30,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2015-01
NCT00403884,Selective RPE Laser Treatment (SRT) for Various Macular Diseases,https://clinicaltrials.gov/study/NCT00403884,UNKNOWN,Age-Related Macular Degeneration|Diabetic Maculopathy|Central Serous Chorioretinopathy,PROCEDURE: Selective RPE laser treatment,"Visual acuity, up to 2 years",University of Regensburg,60,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2004-10
NCT03240458,Screening For Diabetic Macular Edema Among Diabetic Patients Using Optical Coherence Tomography,https://clinicaltrials.gov/study/NCT03240458,UNKNOWN,Diabetic Macular Edema,DEVICE: Optical Coherence Tomography,"The prevalence of diabetic macular edema in diabetic patients, The prevalence of diabetic macular edema in diabetic patients using optical coherence tomography ., 5 minutes",Assiut University,100,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-08-10
NCT04697758,Safety and Bioactivity of AXT107 in Subjects With Diabetic Macular Edema,https://clinicaltrials.gov/study/NCT04697758,COMPLETED,Diabetic Macular Edema (DME),DRUG: AXT107 0.1 mg|DRUG: AXT107 0.25 mg|DRUG: AXT107 0.5 mg,"Safety as Assessed by Incidence of Adverse Events (AEs), Incidence of ocular (study eye) and systemic AEs, Screening to Week 48","AsclepiX Therapeutics, Inc.",6,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2020-12-10
NCT02050828,"The TIME-2 Study: A Phase 2 Study of AKB-9778, a Novel Tie-2 Activator, in Patients With Diabetic Macular Edema",https://clinicaltrials.gov/study/NCT02050828,COMPLETED,Diabetic Macular Edema (DME),DRUG: AKB-9778|DRUG: ranibizumab|DRUG: Placebo|DRUG: Sham,"Mean change from baseline in spectral domain optical coherence tomography (sdOCT)-measured central subfield thickness (CST), Month 3",Aerpio Therapeutics,144,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-01
NCT03835884,A Study Assessing AR-13503 Implant in Subjects With nAMD or DME,https://clinicaltrials.gov/study/NCT03835884,COMPLETED,Neovascular Age-related Macular Degeneration|Diabetic Macular Edema,DRUG: AR-13503 Implant 10.6 Dose|DRUG: AR-13503 Implant 21.2 Dose|DRUG: AR-13503 42.4 Dose|DRUG: AR-13503 63.6 Dose,"Number of ocular and non-ocular TEAEs, Number of ocular and non-ocular treatment-emergent adverse events (TEAEs), summarized at the subject level by system organ class and preferred term, and also by severity and relatedness to treatment., 24 weeks",Aerie Pharmaceuticals,18,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2019-06-24
NCT02486484,Ziv-aflibercept in Ocular Disease Requiring Anti-VEGF Injection,https://clinicaltrials.gov/study/NCT02486484,UNKNOWN,Neovascularization|Macular Degeneration|Diabetic Retinopathy|Retinal Vein Occlusion|Choroidal Neovascularization|Retinal Neovascularization|Recurrent Pterygium|Cystoid Macular Edema,DRUG: ziv-aflibercept,"vision before and after ziv-aflibercept, EDTRS, 24 months",Rafic Hariri University Hospital,100,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-03
NCT00758628,"Randomized, Double Blind Trial of Bromfenac BID (0.09%) as an Adjunct to Argon Laser Therapy in the Treatment of Diabetic Macular Edema.",https://clinicaltrials.gov/study/NCT00758628,COMPLETED,Diabetic Macular Edema,DRUG: Bromefenac|DRUG: Blink,"Macular/Foveal Thickness (on OCT) v/s Control Arm, compared to baseline evaluation., 3 months","Bp Consulting, Inc",50,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2008-08
NCT00563628,Changes in Macular Thickness After Patterns Scan Laser,https://clinicaltrials.gov/study/NCT00563628,UNKNOWN,Non Proliferative Diabetic Retinopathy.|Proliferative Diabetic Retinopathy.,DEVICE: Panretinal photocoagulation with PASCAL system,"Retinal thickness after treatment, 12 weeks",Asociación para Evitar la Ceguera en México,8,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2007-10
NCT05368623,"Validation Study of RETINA-AI Galaxy™ v2.0, an Automated Diabetic Retinopathy Screening Device",https://clinicaltrials.gov/study/NCT05368623,COMPLETED,Diabetes|Diabetic Retinopathy|Diabetic Macular Edema|Diabetic Eye Problems,DIAGNOSTIC_TEST: Color fundus photograph|DIAGNOSTIC_TEST: Optical Coherence Tomography (OCT) of the retina|DRUG: Mydriatic Agent,"To determine the sensitivity and specificity of RETINA-AI Galaxy v2.0 for diabetic retinopathy screening in the primary care setting., 1 visit (1 day)","RETINA-AI Health, Inc.",1100,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-11-03
NCT04537884,Safety and Tolerability Study of UBX1325 in Patients With Diabetic Macular Edema or Neovascular Age-Related Macular Degeneration,https://clinicaltrials.gov/study/NCT04537884,COMPLETED,Diabetic Macular Edema|Neovascular Age-related Macular Degeneration,DRUG: UBX1325,"Ocular and systemic safety and tolerability of a single intravitreal injection of UBX1325 evaluated by the incidence of dose limiting toxicities (DLTs) and treatment emergent adverse events (TEAEs), 24 weeks","Unity Biotechnology, Inc.",19,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-10-08
NCT03297684,Assessment of Biomarker Profile in Diabetic Macular Edema With Intravitreal Aflibercept Injection,https://clinicaltrials.gov/study/NCT03297684,ACTIVE_NOT_RECRUITING,Diabetic Macular Edema,DRUG: Aflibercept Injection [Eylea],"Measure biomarkers in aqueous humor from individuals with DME, Identify temporal effects of treatment with intravitreal afflibercept, 2 years",Advanced Eye Research Associates,40,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-04-11
NCT04362241,DEXTENZA VS. PREDNISOLONE ACETATE 1% Macular Edema With Diabetic Retinopathy After Cataract Surgery,https://clinicaltrials.gov/study/NCT04362241,UNKNOWN,"Retinopathy, Diabetic",DRUG: Prednisolone Acetate 1% Ophthalmic Suspension [PRED FORTE],"To measure the effect of 0.4mg dexamethasone intracanalicular insert in preventing PME in diabetic patients undergoing cataract surgery when compared to topical prednisolone acetate 1% as measure., Percentage of eyes that developed post-surgical PME in each group measured on fluorescein angiography at Day 7 on Optical Coherence Tomography at Day 7 by a masked grader., 7 days|To measure the effect of 0.4mg dexamethasone intracanalicular insert in preventing PME in diabetic patients undergoing cataract surgery when compared to topical prednisolone acetate 1% as measure., Percentage of eyes that developed post-surgical PME in each group measured on optical coherence tomography at Day 30 by a masked grader., 30 days|To measure the effect of 0.4mg dexamethasone intracanalicular insert in preventing PME in diabetic patients undergoing cataract surgery when compared to topical prednisolone acetate 1% as measure., Percentage of eyes that developed post-surgical PME in each group measured on fluorescein angiography at Day 60 and on optical coherence tomography at Day 60 by a masked grader., 60 days",Ophthalmic Consultants of the Capital Region,30,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-08-07
NCT03481634,Study of Efficacy and Safety of Brolucizumab vs. Aflibercept in Patients With Visual Impairment Due to Diabetic Macular Edema,https://clinicaltrials.gov/study/NCT03481634,COMPLETED,Diabetic Macular Edema,DRUG: Brolucizumab|DRUG: Aflibercept,"Change From Baseline in Best-corrected Visual Acuity (BCVA) at Week 52, BCVA was assessed using Early Treatment Diabetic Retinopathy Study (ETDRS) visual acuity testing charts.

Visual Function of the study eye was assessed using the ETDRS protocol. Participants with a BCVA ETDRS letter score of 78 to 23 (approximate Snellen equivalent of 20/32 to 20/320) in the study eye were included.

Min and max possible scores are 0-100 respectively. A higher score represents better visual functioning.

This endpoint was analyzed via the pairwise ANOVA method where the 2 dose groups of Brolucizumab are compared to Aflibercept., Baseline, Week 52",Novartis Pharmaceuticals,566,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2018-07-23
NCT02963441,A Multi-center Study to Evaluate Performance of an Automated Device for the Detection of Diabetic Retinopathy,https://clinicaltrials.gov/study/NCT02963441,COMPLETED,Diabetic Retinopathy,DEVICE: LumineticsCore (formerly IDX-DR),"Sensitivity Corrected for Enrichment, Sensitivity corrected for enrichment using logistic regression, Day 1|Specificity Corrected for Enrichment, Specificity corrected for enrichment using logistic regression, Day 1|Observed Sensitivity, The sensitivity observed without adjustment by logistic regression, Day 1|Observed Specificity, The specificity observed without adjustment by logistic regression, Day 1|Sufficient vs. Insufficient Image Quality Output From IDx-DR, Image-ability, defined as the percentage of participants with a completed reading center grading and a disease level output from the investigational device (IDx-DR), Day 1","Digital Diagnostics, Inc.",900,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-01
NCT05990829,Compare the Efficacy of VItrectomy Combined With DExamethasone Implant Versus With Aflibercept in DME Patients Diagnosed by Intraoperative OCT (the VIDEO Study): Study Protocol for a Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT05990829,NOT_YET_RECRUITING,Diabetic Macular Edema|Pars Plana Vitrectomy|Dexamethasone Intravitreal Implant|Intraoperative Optical Coherence Tomography,DRUG: Ozurdex|DRUG: Aflibercept,"Average change in central foveal thickness (CFT), Three-dimensional swept source optical coherence tomography (SS-OCT), 1, 3, 6 month postoperatively",Tianjin Medical University Eye Hospital,64,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-10-01
NCT01821677,A Safety and Efficacy Study of Oral Danazol (a Previously Approved Drug) in the Treatment of Diabetic Macular Edema.,https://clinicaltrials.gov/study/NCT01821677,COMPLETED,Diabetic Macular Edema,DRUG: Danazol Capsules|DRUG: Placebo,"Change in Best Corrected Visual Acuity (BCVA), Change from baseline score to the week 12 score in the number of letters read on an eye chart in accordance with Early Treatment Diabetic Retinopathy Study (ETDRS) of the Intent to Treat (ITT) population of all treated subjects. A positive number indicates more letters could be read., Determined at Baseline and Week 12",Ampio Pharmaceuticals. Inc.,354,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2013-02-26
NCT00789477,DME And VEGF Trap-Eye [Intravitreal Aflibercept Injection (IAI;EYLEA®;BAY86-5321)] INvestigation of Clinical Impact,https://clinicaltrials.gov/study/NCT00789477,COMPLETED,Diabetic Macular Edema,PROCEDURE: Laser Photocoagulation|DRUG: Intravitreal Aflibercept Injection,"Change in BCVA From Baseline to Week 24 - Last Observation Carried Forward (LOCF), Visual function of the study eye was assessed using the Early Treatment Diabetic Retinopathy Study (ETDRS) protocol at 4 meters. Measurements were taken at every study visit.

Missing values were imputed with post-baseline values during on-treatment period by using last observation carried forward (LOCF)., At week 24",Regeneron Pharmaceuticals,221,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2008-12
