NCT Number,Study Title,Study URL,Study Status,Conditions,Interventions,Primary Outcome Measures,Sponsor,Enrollment,Study Type,Study Design,Start Date
NCT03211234,Study Assessing the Efficacy and Safety of Intravitreal Injections of DE-122 in Combination With Lucentis® Compared to Lucentis® Monotherapy in Wet Age-related Macular Degeneration Subjects,https://clinicaltrials.gov/study/NCT03211234,COMPLETED,Age-Related Macular Degeneration,DRUG: 2.0 mg DE-122 Injectable Solution + Lucentis|DRUG: 4.0 mg DE-122 Injectable Solution + Lucentis|DRUG: Lucentis,"Mean Change From Baseline in Best Corrected Visual Acuity (BCVA) at Week 24, BCVA is the primary efficacy variable for this study, and mean change from baseline in BCVA at Week 24 is the primary efficacy endpoint.

An increase in the number of letters read correctly means that vision has improved.The lower the number of letters read correctly on the eye chart, the worse the vision., Week 24",Santen Inc.,76,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-07-05
NCT03751501,Targeted Laser in Diabetic Macular Edema,https://clinicaltrials.gov/study/NCT03751501,UNKNOWN,Macular Edema|Diabetic Retinopathy,PROCEDURE: Indocyanine green-Guided Targeted Laser photocoagulation|PROCEDURE: Sham laser,"Number of anti VEGF injections, as measured between baseline and M12, 12months|Change in Visual Acuity (Letters), As measured by the Early Treatment Diabetic Retinopathy Study (ETDRS), 12 months",Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts,270,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2018-11-22
NCT03677934,A Phase III Study to Evaluate the Port Delivery System With Ranibizumab Compared With Monthly Ranibizumab Injections in Participants With Wet Age-Related Macular Degeneration,https://clinicaltrials.gov/study/NCT03677934,COMPLETED,Neovascular Age-Related Macular Degeneration,DRUG: PDS Implant filled with 100 mg/mL Ranibizumab|DRUG: Intravitreal Injections of 10 mg/mL Ranibizumab,"Change From Baseline in Best-Corrected Visual Acuity (BCVA) Score at the Average of Week 36 and Week 40, as Assessed Using the ETDRS Visual Acuity Chart at a Starting Distance of 4 Meters, The primary efficacy endpoint is the change in BCVA score from baseline averaged over Weeks 36 and 40 with BCVA assessed using the ETDRS chart at a starting distance of 4 meters. ETDRS = Early Treatment Diabetic Retinopathy Study.

The primary objective is to determine the NI and equivalence between the two treatment groups, as measured by the primary efficacy endpoint with a NI margin of 4.5 letters and equivalence margins of ± 4.5 letters.

A vision score of 20/20 vision is considered normal. A score of 20/200 is considered being legally blind., Baseline, and the average of Week 36 and Week 40",Hoffmann-La Roche,415,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2018-09-12
NCT02332941,Treatment -Resistant Neovascular Age-Related Macular Degeneration,https://clinicaltrials.gov/study/NCT02332941,COMPLETED,Macular Degeneration,DRUG: Rituximab,"Central Macular Thickness, Primary measure will be Central Macular Thickness as recorded with Optical Coherence Tomography., 2 years",Washington University School of Medicine,5,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2014-08
NCT03313401,Effect of Aflibercept on Human Corneal Endothelial Cells in Neovascular Age-Related Macular Degeneration,https://clinicaltrials.gov/study/NCT03313401,COMPLETED,Age Related Macular Degeneration,DRUG: Aflibercept|DEVICE: Specular microscopy,"specular microscopic evaluation of corneal endothelium, change in endothelial cell density, Before the first intravitreal aflibercept injection and 1, 3, 6 months after the intravitreal aflibercept injection",Ulucanlar Eye Training and Research Hospital,34,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-01
NCT03411941,Evaluate the Effectiveness of Intravitreal (IVT) Aflibercept Injection in Clinical Practice in naïve Patients With Neovascular Age-related Macular Degeneration (nAMD),https://clinicaltrials.gov/study/NCT03411941,COMPLETED,Macular Degeneration,"DRUG: Eylea (Aflibercept, VEGF Trap-Eye, BAY86-5321)","Mean change in VA, The mean change in VA from baseline (i.e. just prior to the start of treatment) to 12 months in treatment-naïve patients with nAMD in routine clinical practice in Spain., From baseline to month 12",Bayer,116,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-02-28
NCT03577041,Medico-economic Evaluation of Anti-VEGF Treatments in the Treatment of naïve Age-related Macular Degeneration (AMD): a Model Adapted to the French Context,https://clinicaltrials.gov/study/NCT03577041,RECRUITING,Age-related Macular Degeneration (AMD),,"Cost-utility analysis of the modalities of management of neovascular age-related macular degeneration, Using a probabilistic Markov model, 12 months","Centre Hospitalier Universitaire, Amiens",600,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-03-01
NCT02467634,Study of HUCNS-SC Subretinal Transplantation in Subjects With GA of AMD,https://clinicaltrials.gov/study/NCT02467634,TERMINATED,Age-Related Macular Degeneration,BIOLOGICAL: HuCNS-SC sub-retinal transplantation,"GA area based on fundus autofluorescence, 12 months","StemCells, Inc.",3,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-06
NCT05657301,Safety and Tolerability of KH631 Gene Therapy in Participants With Neovascular Age-related Macular Degeneration,https://clinicaltrials.gov/study/NCT05657301,RECRUITING,Age-Related Macular Degeneration,DRUG: KH631,"Safety (Type, Severity and Incidence of ocular and systemic AEs and SAEs), type, severity and incidence of ocular and systemic AEs and SAEs, 52 Weeks|Best Corrected Visual Acuity, Change in Best Corrected Visual Acuity, 52 Weeks","Chengdu Origen Biotechnology Co., Ltd.",25,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-10-16
NCT03117634,An Open Label-study to Compare the Efficacy of Aflibercept Monotherapy for Polypoidal Choroidal Vasculopathy,https://clinicaltrials.gov/study/NCT03117634,COMPLETED,Age Related Macular Degeneration|Polypoidal Choroidal Vasculopathy,DRUG: Treat and Extend with Aflibercept 2mg|DRUG: Fixed Dosing with Aflibercept 2mg,"Mean Change in Best Corrected Visual Acuity (BCVA), Mean Change in Best corrected visual acuity (BCVA) from baseline to week 52 for personalized and fixed regimen.

it is a Non-inferiority of personalized to fixed regimen for mean change in BCVA from baseline to week 52 (Non-inferiority is considered as -5 ETDRS Letters difference ), From Baseline to Week 52",Singapore National Eye Centre,54,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-12-01
NCT03345901,PROMINENT-Eye Ancillary Study (Protocol AD),https://clinicaltrials.gov/study/NCT03345901,TERMINATED,Diabetic Retinopathy|Diabetic Macular Edema,DRUG: Pemafibrate|DRUG: Placebo,"Diabetic Retinopathy Worsening or Diabetic Macular Edema (DME) Development (Composite Outcome), 4 years",Jaeb Center for Health Research,18,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2018-01-15
NCT03999801,Long-term Follow-Up Study of RGX-314 and Fellow Eye Substudy,https://clinicaltrials.gov/study/NCT03999801,ENROLLING_BY_INVITATION,Neovascular Age-related Macular Degeneration|Wet Macular Degeneration,GENETIC: RGX-314,"Incidence of ocular adverse events and any serious adverse events in the study eye, 5 years inclusive of parent study|Fellow eye substudy: Incidence of ocular adverse events and any serious adverse events in the fellow eye, 54 weeks",AbbVie,865,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-05-31
NCT03468296,Two-week Retreatment Interval Study for Treated Age-related Macular Degeneration Refractory to Monthly Aflibercept,https://clinicaltrials.gov/study/NCT03468296,UNKNOWN,Neovascular Age-related Macular Degeneration,DRUG: Intravitreal Aflibercept Injection 2mg,"Adverse Events, Frequency and severity of ocular and systemic adverse events, Through Week 14",Tennessee Retina,22,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-04
NCT00032396,"A Study to Evaluate Retisert in the Treatment of Patients With the ""Wet"" Form of Age-Related Macular Degeneration",https://clinicaltrials.gov/study/NCT00032396,UNKNOWN,Macular Degeneration,DRUG: Retisert Implant,,Control Delivery Systems,,INTERVENTIONAL,Allocation: |Intervention Model: |Masking: |Primary Purpose: TREATMENT,2001-11
NCT03144999,Treatment of Advanced Dry Age Related Macular Degeneration With AAVCAGsCD59,https://clinicaltrials.gov/study/NCT03144999,COMPLETED,Dry Age-related Macular Degeneration,BIOLOGICAL: AAVCAGsCD59,"Number of participants experiencing ocular and systemic adverse events as graded by CTCAE v4.0, Measure intraocular inflammation, ocular changes and systemic side effects following a single intraocular injection of AAVCAGsCD59, 26 Weeks","Janssen Research & Development, LLC",17,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: OTHER,2017-03-29
NCT04522999,Study of Photobiomodulation Effect on Electroretinogram Outcomes in Dry Age-Related Macular Degeneration,https://clinicaltrials.gov/study/NCT04522999,COMPLETED,Age Related Macular Degeneration,DEVICE: Photobiomodulation,"ERG function, ERG assessments (Multifocal ERG (mfERG), Photopic Negative Response (PhNR), Multi-luminance Flicker ERG (ML-FERG) and Fixed-luminance Flicker ERG (FL-FERG)) will provide an output of retinal function., 3 months","LumiThera, Inc.",15,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-08-20
NCT03552770,Single or Combined Protocols for NV-AMD,https://clinicaltrials.gov/study/NCT03552770,COMPLETED,Age-Related Macular Degeneration,DRUG: Bevacizumab,"comparison of the mean modifications of the maximal visual acuity (BCVA, Best-Corrected Visual Acuity) between the IVIBx1 study group with respect to those registered in the IVIBx2 one, verify the ""non-inferiority"" of the therapeutic efficacy of the IVIBx2 regimen versus IVIBx1 regimen, considering the mean modification of the maximal visual acuity (BCVA, Best-Corrected Visual Acuity), 12 months|comparison of the number of intra-vitreous injections of bevacizumab (IVIB) between the IVIBx1 study group with respect to those performed in the IVIBx2 one, verify the ""non-inferiority"" of the therapeutic responsiveness of the IVIBx2 regimen versus IVIBx1 regimen, considering the number of intra-vitreous injections of bevacizumab (IVIB), 12 months|comparison of the number of non-severe adverse events (NSAE) between the IVIBx1 study group with respect to those registered in the IVIBx2 one, verify the ""non-inferiority"" of the tolerability of the IVIBx2 regimen versus IVIBx1 regimen, considering the number of non-severe adverse events (NSAE), 12 months|comparison of the number of severe adverse events (SAE) between the IVIBx1 study group with respect to those registered in the IVIBx2 one, verify the ""non-inferiority"" of the safety of the IVIBx2 regimen versus IVIBx1 regimen, considering the number of severe adverse events (SAE), 12 months",University Hospital of Ferrara,109,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2014-11-23
NCT03651011,Navigated Laser In Branch Retinal Vein Occlusion Study,https://clinicaltrials.gov/study/NCT03651011,COMPLETED,Branch Retinal Vein Occlusion|Macular Edema,DRUG: Aflibercept Injection [Eylea]|PROCEDURE: Navigated laser photocoagulation,"Patients with additional need for anti-VEGF after loading phase, Percentage of patients in Groups 1 and 2 that receive additional intravitreal aflibercept after the loading phase, Month 3 to Month 12",Odense University Hospital,47,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-08-10
NCT04563299,Effect on Pain and Inflammation With DEXTENZA Treatment in Patients Undergoing Intravitreal Anti-VEGF Injections,https://clinicaltrials.gov/study/NCT04563299,TERMINATED,Neovascular Age-related Macular Degeneration|Diabetic Macular Edema|Retinal Vein Occlusion,DRUG: Dextenza 0.4Mg Ophthalmic Insert|DRUG: Prednisolone Acetate,"Mean Change in Pain Scores, As measured by a 10-point standardized pain scale (1 = no pain, 10 = worst pain), As assessed at Baseline Visit, 6 hours (+/- 2 hours), 24 hours (+/- 3 hours), and at 3-6 days after Injection Visit 1, Injection Visit 2, and Injection Visit 3",Retina Vitreous Associates of Florida,10,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-12-09
NCT00371111,To Compare Therapeutic Effect of Intravitreal Bevacizumab and Triamcinolone in Resistant Uveitic Cystoid Macular Edema,https://clinicaltrials.gov/study/NCT00371111,UNKNOWN,Resistant Cystoid Macular Edema,DRUG: Intravitreal injection of Triamcinolone|DRUG: Intravitreal injection of Avastin,"Resorbed CME in OCT, every 3 month|Resorbed CME in clinical examination, Every 3 month",Shahid Beheshti University of Medical Sciences,40,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2006-08
NCT04422899,Effect of Intravitreally Administered AIV007 in Subjects With nAMD,https://clinicaltrials.gov/study/NCT04422899,COMPLETED,Neovascular Age-related Macular Degeneration,DRUG: AIV007,"Adverse Events, Incidence of adverse events, approximately 224 days","AiViva BioPharma, Inc.",3,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: TREATMENT,2020-08-28
